D/T,Julian Day,Month,AAT,WS,WD,RH,SR,Agitation,Ag,P,NH3_g/m2/s,NH3_mg/m2/d,Crust
10/7/08 18:45,280.78,10,20.79,4.20,93.30,43.30,251.60,0,0,98.90,-0.00,0.00,0
10/7/08 19:15,280.80,10,21.16,3.99,97.58,42.41,243.60,0,0,98.90,-0.00,0.00,0
10/7/08 19:45,280.82,10,21.84,4.10,92.90,41.84,255.00,0,0,98.80,,,0
10/7/08 20:15,280.84,10,22.11,3.60,92.60,41.67,101.50,0,0,98.80,-0.00,0.00,0
10/7/08 20:45,280.86,10,22.32,1.60,148.10,41.91,20.14,0,0,98.80,-0.00,0.00,0
10/7/08 21:15,280.89,10,18.21,2.09,187.83,77.71,32.82,0,0,98.80,-0.00,0.00,0
10/7/08 21:45,280.91,10,17.26,1.28,148.89,86.20,21.45,0,0,98.70,0.00,,0
10/7/08 22:15,280.93,10,16.76,1.26,155.64,92.20,23.18,0,0,98.70,,,0
10/7/08 22:45,280.95,10,16.87,3.41,167.77,89.00,5.53,0,0,98.70,,,0
10/7/08 23:15,280.97,10,16.49,2.40,175.60,92.00,0.48,0,0,98.70,-0.00,0.00,0
10/7/08 23:45,280.99,10,16.22,3.07,171.26,92.60,0.00,0,0,98.70,-0.00,0.00,0
10/8/08 0:15,281.01,10,16.05,2.50,175.30,92.70,0.00,0,0,98.70,-0.00,0.00,0
10/8/08 0:45,281.03,10,16.09,2.80,173.00,92.10,0.00,0,0,98.70,,,0
10/8/08 1:15,281.05,10,16.02,3.35,164.00,93.00,0.00,0,0,98.70,-0.00,0.00,0
10/8/08 1:45,281.07,10,15.85,2.71,149.01,93.80,0.00,0,0,98.60,,,0
10/8/08 2:15,281.09,10,16.12,3.40,146.68,93.10,0.00,0,0,98.60,,,0
10/8/08 2:45,281.11,10,15.92,4.22,154.78,93.80,0.00,0,0,98.60,,,0
10/8/08 3:15,281.14,10,16.02,4.47,161.53,94.20,0.00,0,0,98.50,,,0
10/8/08 3:45,281.16,10,16.32,4.71,170.23,92.20,0.00,0,0,98.50,-0.00,0.00,0
10/8/08 4:15,281.18,10,16.26,4.30,174.14,91.50,0.00,0,0,98.50,-0.00,0.00,0
10/8/08 4:45,281.20,10,15.99,3.79,174.03,92.30,0.00,0,0,98.40,-0.00,0.00,0
10/8/08 5:15,281.22,10,15.82,3.84,176.84,92.80,0.00,0,0,98.40,-0.00,0.00,0
10/8/08 5:45,281.24,10,15.95,4.23,177.91,92.00,0.00,0,0,98.40,-0.00,0.00,0
10/8/08 6:15,281.26,10,15.85,3.32,181.20,92.40,0.00,0,0,98.40,-0.00,0.00,0
10/8/08 6:45,281.28,10,15.82,3.54,183.73,92.50,0.00,0,0,98.30,-0.00,0.00,0
10/8/08 7:15,281.30,10,15.99,3.90,187.42,91.50,0.00,0,0,98.30,-0.00,0.00,0
10/8/08 7:45,281.32,10,15.82,3.98,186.55,92.20,0.00,0,0,98.30,,,0
10/8/08 8:15,281.34,10,15.71,3.60,189.94,92.50,0.00,0,0,98.20,-0.00,0.00,0
10/8/08 8:45,281.36,10,15.78,3.38,190.20,92.60,0.00,0,0,98.20,-0.00,0.00,0
10/8/08 9:15,281.39,10,15.78,3.26,188.68,92.40,0.00,0,0,98.20,0.00,431.09,0
10/8/08 9:45,281.41,10,15.85,2.86,185.03,92.30,0.00,0,0,98.20,-0.00,0.00,0
10/8/08 10:15,281.43,10,15.95,3.10,182.06,92.60,0.00,0,0,98.10,,,0
10/8/08 10:45,281.45,10,16.02,3.36,192.79,92.90,0.00,0,0,98.20,-0.00,0.00,0
10/8/08 11:15,281.47,10,16.15,3.50,192.99,93.10,0.00,0,0,98.10,-0.00,0.00,0
10/8/08 11:45,281.49,10,16.19,3.86,183.39,93.30,0.38,0,0,98.10,-0.00,0.00,0
10/8/08 12:15,281.51,10,16.29,3.81,185.10,93.60,5.79,0,0,98.10,-0.00,0.00,0
10/8/08 12:45,281.53,10,16.26,4.31,195.18,94.60,3.54,0,0,98.10,-0.00,0.00,0
10/8/08 13:15,281.55,10,16.32,4.54,201.85,95.10,10.95,0,0,98.10,0.00,1957.19,0
10/8/08 13:45,281.57,10,16.49,4.15,210.71,94.90,29.35,0,0,98.10,-0.00,0.00,0
10/8/08 14:15,281.59,10,16.70,4.71,216.79,94.60,32.53,0,0,98.10,0.00,5750.61,0
10/8/08 14:45,281.61,10,15.71,4.25,245.62,91.80,22.92,0,0,98.10,0.00,2524.06,0
10/8/08 15:15,281.64,10,14.43,3.32,251.60,92.70,92.30,0,0,98.20,,,0
10/8/08 15:45,281.66,10,14.36,3.58,257.18,89.20,228.20,0,0,98.20,,,0
10/8/08 16:15,281.68,10,13.71,3.85,245.19,90.50,127.20,0,0,98.30,,,0
10/8/08 16:45,281.70,10,13.75,3.41,256.63,88.70,181.40,0,0,98.30,,,0
10/8/08 17:15,281.72,10,14.12,3.01,255.56,87.10,191.00,0,0,98.30,,,0
10/8/08 17:45,281.74,10,13.81,,,86.60,93.60,0,0,98.30,,,0
10/8/08 18:15,281.76,10,13.95,,,85.20,123.00,0,0,98.30,,,0
10/8/08 18:45,281.78,10,12.93,,,91.00,125.30,0,0,98.30,,,0
10/8/08 19:15,281.80,10,13.37,3.10,255.81,87.80,75.84,0,0,98.30,,,0
10/8/08 19:45,281.82,10,13.54,2.57,258.10,85.50,126.20,0,0,98.30,,,0
10/8/08 20:15,281.84,10,13.41,,,85.50,75.20,0,0,98.30,,,0
10/8/08 20:45,281.86,10,13.95,,,83.50,134.10,0,0,98.40,,,0
10/8/08 21:15,281.89,10,13.75,,,84.30,67.34,0,0,98.40,,,0
10/8/08 21:45,281.91,10,14.26,,,81.10,67.29,0,0,98.40,,,0
10/8/08 22:15,281.93,10,14.36,,,80.10,100.00,0,0,98.40,,,0
10/8/08 22:45,281.95,10,14.36,,,79.08,57.41,0,0,98.40,,,0
10/8/08 23:15,281.97,10,12.83,,,85.50,5.79,0,0,98.50,,,0
10/8/08 23:45,281.99,10,12.02,,,89.10,0.00,0,0,98.50,,,0
10/9/08 0:15,282.01,10,11.65,,,89.60,0.00,0,0,98.50,,,0
10/9/08 0:45,282.03,10,10.87,,,90.40,0.00,0,0,98.50,,,0
10/9/08 1:15,282.05,10,10.67,,,92.20,0.00,0,0,98.50,,,0
10/9/08 1:45,282.07,10,10.51,,,92.70,0.00,0,0,98.60,,,0
10/9/08 2:15,282.09,10,9.76,,,93.10,0.00,0,0,98.60,,,0
10/9/08 2:45,282.11,10,7.80,,,94.30,0.00,0,0,98.60,,,0
10/9/08 3:15,282.14,10,7.49,,,94.80,0.00,0,0,98.60,,,0
10/9/08 3:45,282.16,10,7.59,,,95.30,0.00,0,0,98.60,,,0
10/9/08 4:15,282.18,10,8.44,,,96.10,0.00,0,0,98.70,,,0
10/9/08 4:45,282.20,10,8.44,,,97.00,0.00,0,0,98.60,,,0
10/9/08 5:15,282.22,10,8.10,,,97.40,0.00,0,0,98.70,,,0
10/9/08 5:45,282.24,10,8.30,,,97.70,0.00,0,0,98.70,,,0
10/9/08 6:15,282.26,10,8.13,,,97.80,0.00,0,0,98.70,,,0
10/9/08 6:45,282.28,10,7.97,,,97.90,0.00,0,0,98.70,,,0
10/9/08 7:15,282.30,10,8.17,,,98.10,0.00,0,0,98.70,,,0
10/9/08 7:45,282.32,10,8.24,,,98.30,0.00,0,0,98.70,,,0
10/9/08 8:15,282.34,10,7.93,,,98.20,0.00,0,0,98.70,,,0
10/9/08 8:45,282.36,10,7.56,,,98.30,0.00,0,0,98.70,,,0
10/9/08 9:15,282.39,10,7.08,,,98.30,0.00,0,0,98.80,,,0
10/9/08 9:45,282.41,10,7.56,,,98.40,0.00,0,0,98.80,,,0
10/9/08 10:15,282.43,10,7.32,,,98.50,0.00,0,0,98.80,,,0
10/9/08 10:45,282.45,10,6.95,,,98.50,0.00,0,0,98.80,,,0
10/9/08 11:15,282.47,10,7.05,,,98.50,0.00,0,0,98.80,,,0
10/9/08 11:45,282.49,10,6.95,,,98.50,2.33,0,0,98.80,,,0
10/9/08 12:15,282.51,10,6.85,,,98.50,28.62,0,0,98.90,,,0
10/9/08 12:45,282.53,10,8.34,,,98.60,112.60,0,0,98.90,,,0
10/9/08 13:15,282.55,10,10.06,,,97.20,202.40,0,0,98.90,,,0
10/9/08 13:45,282.57,10,11.37,,,84.80,283.60,0,0,98.90,,,0
10/9/08 14:15,282.59,10,13.07,,,77.21,370.10,0,0,99.00,,,0
10/9/08 14:45,282.61,10,15.10,,,67.34,452.50,0,0,99.00,,,0
10/9/08 15:15,282.64,10,15.47,,,65.94,509.00,0,0,99.00,,,0
10/9/08 15:45,282.66,10,16.72,,,65.10,568.90,0,0,99.00,,,0
10/9/08 16:15,282.68,10,18.01,,,53.98,614.00,0,0,99.00,,,0
10/9/08 16:45,282.70,10,18.59,,,50.28,654.50,0,0,99.00,,,0
10/9/08 17:15,282.72,10,19.60,,,44.92,667.70,0,0,99.00,,,0
10/9/08 17:45,282.74,10,20.15,,,40.62,666.50,0,0,99.00,,,0
10/9/08 18:15,282.76,10,20.89,,,37.19,660.60,0,0,99.00,,,0
10/9/08 18:45,282.78,10,21.03,2.38,338.66,37.43,602.30,0,0,99.00,,,0
10/9/08 19:15,282.80,10,21.16,2.87,336.59,38.58,589.80,0,0,99.00,-0.00,0.00,0
10/9/08 19:45,282.82,10,22.01,2.46,322.10,32.62,538.50,0,0,99.00,,,0
10/9/08 20:15,282.84,10,21.60,2.72,326.94,27.63,472.90,0,0,99.00,0.00,6801.17,0
10/9/08 20:45,282.86,10,21.37,2.74,339.36,29.94,396.60,0,0,99.00,-0.00,0.00,0
10/9/08 21:15,282.89,10,21.26,2.34,324.61,26.24,313.30,0,0,99.00,,,0
10/9/08 21:45,282.91,10,20.65,2.44,328.46,26.95,226.60,0,0,99.00,,,0
10/9/08 22:15,282.93,10,19.60,2.27,338.43,29.56,140.30,0,0,99.00,,,0
10/9/08 22:45,282.95,10,18.28,2.43,346.43,30.85,53.07,0,0,99.00,0.00,,0
10/9/08 23:15,282.97,10,16.86,2.03,356.23,32.62,4.74,0,0,99.10,,,0
10/9/08 23:45,282.99,10,15.68,1.40,11.90,36.25,0.00,0,0,99.10,0.00,1170.71,0
10/10/08 0:15,283.01,10,12.56,0.86,32.46,55.55,0.00,0,0,99.10,,,0
10/10/08 0:45,283.03,10,10.97,0.86,45.97,72.14,0.00,0,0,99.10,,,0
10/10/08 1:15,283.05,10,10.78,0.20,101.60,70.11,0.00,0,0,99.10,,,0
10/10/08 1:45,283.07,10,9.80,0.20,40.00,84.60,0.00,0,0,99.10,,,0
10/10/08 2:15,283.09,10,9.53,0.64,49.16,72.52,0.00,0,0,99.10,,,0
10/10/08 2:45,283.11,10,8.30,0.72,43.88,86.30,0.00,0,0,99.20,,,0
10/10/08 3:15,283.14,10,7.69,0.64,70.38,87.90,0.00,0,0,99.20,,,0
10/10/08 3:45,283.16,10,7.56,0.66,65.91,88.10,0.00,0,0,99.20,,,0
10/10/08 4:15,283.18,10,7.52,0.50,50.30,75.00,0.00,0,0,99.20,,,0
10/10/08 4:45,283.20,10,7.08,0.68,67.61,88.70,0.00,0,0,99.20,,,0
10/10/08 5:15,283.22,10,6.37,0.58,67.34,89.10,0.00,0,0,99.20,,,0
10/10/08 5:45,283.24,10,6.95,0.60,67.91,90.70,0.00,0,0,99.20,,,0
10/10/08 6:15,283.26,10,6.17,0.47,91.35,89.80,0.00,0,0,99.30,,,0
10/10/08 6:45,283.28,10,6.01,0.73,96.38,88.10,0.00,0,0,99.30,,,0
10/10/08 7:15,283.30,10,6.11,0.88,80.66,88.70,0.00,0,0,99.30,,,0
10/10/08 7:45,283.32,10,6.28,1.07,77.96,88.00,0.00,0,0,99.30,,,0
10/10/08 8:15,283.34,10,6.31,1.00,86.16,82.10,0.00,0,0,99.30,,,0
10/10/08 8:45,283.36,10,5.53,0.97,78.43,88.90,0.00,0,0,99.30,,,0
10/10/08 9:15,283.39,10,6.31,1.14,79.96,82.30,0.00,0,0,99.30,,,0
10/10/08 9:45,283.41,10,5.77,0.20,143.90,85.80,0.00,0,0,99.40,,,0
10/10/08 10:15,283.43,10,4.79,0.64,106.18,89.60,0.01,0,0,99.40,,,0
10/10/08 10:45,283.45,10,5.33,0.85,80.67,90.40,0.00,0,0,99.50,,,0
10/10/08 11:15,283.47,10,5.16,1.19,78.77,83.80,0.03,0,0,99.50,,,0
10/10/08 11:45,283.49,10,5.94,1.10,75.10,79.97,2.11,0,0,99.50,,,0
10/10/08 12:15,283.51,10,6.14,1.37,78.60,78.58,32.60,0,0,99.50,,,0
10/10/08 12:45,283.53,10,8.20,0.80,79.80,72.93,118.70,0,0,99.50,,,0
10/10/08 13:15,283.55,10,10.27,1.30,81.20,69.36,198.40,0,0,99.60,,,0
10/10/08 13:45,283.57,10,12.09,2.30,88.60,55.55,285.00,0,0,99.60,0.00,2929.39,0
10/10/08 14:15,283.59,10,14.15,3.00,93.10,45.78,372.00,0,0,99.60,0.00,3407.74,0
10/10/08 14:45,283.61,10,15.75,2.70,98.00,37.33,450.80,0,0,99.60,,,0
10/10/08 15:15,283.64,10,17.10,3.00,99.30,35.33,519.50,0,0,99.60,0.00,3679.34,0
10/10/08 15:45,283.66,10,18.45,3.30,99.70,27.29,576.90,0,0,99.60,0.00,5499.72,0
10/10/08 16:15,283.68,10,19.74,3.00,113.50,25.36,624.00,0,0,99.50,0.00,3958.85,0
10/10/08 16:45,283.70,10,20.72,3.40,107.20,22.17,658.10,0,0,99.50,0.00,5367.13,0
10/10/08 17:15,283.72,10,21.26,3.10,134.30,18.99,663.40,0,0,99.50,,,0
10/10/08 17:45,283.74,10,22.21,3.10,114.90,14.88,679.20,0,0,99.40,0.00,2752.13,0
10/10/08 18:15,283.76,10,22.89,2.80,129.30,16.95,664.60,0,0,99.40,0.00,2702.83,0
10/10/08 18:45,283.78,10,23.16,3.33,132.75,14.68,638.40,0,0,99.40,,,0
10/10/08 19:15,283.80,10,23.60,2.70,123.40,16.48,595.90,0,0,99.30,0.00,4087.45,0
10/10/08 19:45,283.82,10,23.84,2.60,117.40,19.87,528.80,0,0,99.30,,,0
10/10/08 20:15,283.84,10,24.42,2.50,120.50,20.88,473.10,0,0,99.30,0.00,2844.71,0
10/10/08 20:45,283.86,10,24.35,2.95,121.11,19.83,393.50,0,0,99.30,0.00,3179.46,0
10/10/08 21:15,283.89,10,24.49,2.20,116.90,21.56,310.40,0,0,99.30,0.00,3437.68,0
10/10/08 21:45,283.91,10,24.15,2.50,102.10,22.68,217.70,0,0,99.30,0.00,5388.49,0
10/10/08 22:15,283.93,10,23.71,2.30,94.80,22.99,143.40,0,0,99.30,0.00,4238.44,0
10/10/08 22:45,283.95,10,22.35,1.50,99.30,24.78,20.07,0,0,99.30,,,0
10/10/08 23:15,283.97,10,19.20,1.00,81.30,37.16,3.16,0,0,99.30,,,0
10/10/08 23:45,283.99,10,17.54,1.10,78.80,37.77,0.00,0,0,99.30,,,0
10/11/08 0:15,284.01,10,16.63,1.60,75.90,41.51,0.00,0,0,99.30,,,0
10/11/08 0:45,284.03,10,17.24,2.30,81.10,35.71,0.00,0,0,99.30,,,0
10/11/08 1:15,284.05,10,16.70,2.40,83.10,34.01,0.00,0,0,99.30,0.00,3391.42,0
10/11/08 1:45,284.07,10,16.29,2.10,84.00,35.13,0.00,0,0,99.40,,,0
10/11/08 2:15,284.09,10,15.65,1.50,83.80,39.88,0.00,0,0,99.40,,,0
10/11/08 2:45,284.11,10,14.66,2.00,82.20,40.52,0.00,0,0,99.40,,,0
10/11/08 3:15,284.14,10,14.33,2.10,81.00,46.32,0.00,0,0,99.40,,,0
10/11/08 3:45,284.16,10,14.09,1.50,78.40,47.61,0.00,0,0,99.50,,,0
10/11/08 4:15,284.18,10,12.70,2.00,83.40,49.45,0.00,0,0,99.50,,,0
10/11/08 4:45,284.20,10,12.57,2.10,84.10,50.81,0.00,0,0,99.50,,,0
10/11/08 5:15,284.22,10,12.60,1.60,81.40,52.06,0.00,0,0,99.50,,,0
10/11/08 5:45,284.24,10,11.76,1.30,76.70,55.96,0.00,0,0,99.50,,,0
10/11/08 6:15,284.26,10,11.86,1.80,82.80,55.49,0.00,0,0,99.50,,,0
10/11/08 6:45,284.28,10,11.62,1.60,76.70,61.22,0.00,0,0,99.60,,,0
10/11/08 7:15,284.30,10,11.48,1.70,82.60,60.17,0.00,0,0,99.60,,,0
10/11/08 7:45,284.32,10,11.28,1.50,86.70,63.08,0.00,0,0,99.60,0.00,2312.48,0
10/11/08 8:15,284.34,10,11.82,1.20,100.10,59.45,0.00,0,0,99.60,,,0
10/11/08 8:45,284.36,10,11.76,1.60,88.40,63.29,0.00,0,0,99.60,,,0
10/11/08 9:15,284.39,10,11.11,1.50,80.80,65.63,0.00,0,0,99.60,,,0
10/11/08 9:45,284.41,10,11.04,1.60,83.60,67.02,0.00,0,0,99.60,,,0
10/11/08 10:15,284.43,10,10.87,1.80,81.40,69.22,0.00,0,0,99.60,,,0
10/11/08 10:45,284.45,10,11.52,2.10,92.20,65.08,0.00,0,0,99.70,0.00,3334.79,0
10/11/08 11:15,284.47,10,11.59,2.00,96.90,64.44,0.00,0,0,99.70,0.00,3261.48,0
10/11/08 11:45,284.49,10,11.28,1.70,90.30,68.71,1.92,0,0,99.70,,,0
10/11/08 12:15,284.51,10,10.91,1.90,83.60,70.07,24.28,0,0,99.70,,,0
10/11/08 12:45,284.53,10,12.06,1.80,92.60,65.22,104.60,0,0,99.80,0.00,2216.68,0
10/11/08 13:15,284.55,10,13.78,1.90,99.50,61.07,191.70,0,0,99.80,0.00,3729.86,0
10/11/08 13:45,284.57,10,15.14,1.80,114.50,57.99,266.00,0,0,99.80,0.00,2080.44,0
10/11/08 14:15,284.59,10,17.41,2.00,127.50,53.40,433.00,0,0,99.80,0.00,2282.38,0
10/11/08 14:45,284.61,10,17.77,1.80,123.70,58.25,212.10,0,0,99.80,,,0
10/11/08 15:15,284.64,10,19.20,1.80,127.20,57.81,336.00,0,0,99.80,0.00,2216.57,0
10/11/08 15:45,284.66,10,20.15,1.70,122.90,55.03,571.40,0,0,99.80,0.00,1755.75,0
10/11/08 16:15,284.68,10,22.42,1.40,123.20,52.01,591.80,0,0,99.80,0.00,2684.81,0
10/11/08 16:45,284.70,10,24.42,1.00,143.30,46.08,620.30,0,0,99.80,0.00,2104.29,0
10/11/08 17:15,284.72,10,24.76,1.30,107.50,50.79,443.90,0,0,99.70,0.00,840.29,0
10/11/08 17:45,284.74,10,26.01,1.20,182.00,45.09,632.30,0,0,99.70,0.00,1740.10,0
10/11/08 18:15,284.76,10,26.65,1.40,184.70,43.43,620.60,0,0,99.70,0.00,2851.27,0
10/11/08 18:45,284.78,10,27.43,1.40,169.40,43.02,587.20,0,0,99.70,0.00,6295.56,0
10/11/08 19:15,284.80,10,27.81,1.40,191.20,42.21,563.00,0,0,99.60,,,0
10/11/08 19:45,284.82,10,28.21,2.40,199.50,42.85,417.70,0,0,99.60,0.00,9354.86,0
10/11/08 20:15,284.84,10,28.04,2.30,191.30,42.48,419.00,0,0,99.60,0.00,3759.73,0
10/11/08 20:45,284.86,10,28.28,1.90,187.60,41.77,367.20,0,0,99.60,0.00,7470.78,0
10/11/08 21:15,284.89,10,27.98,1.90,178.00,44.58,286.50,0,0,99.60,0.00,9172.32,0
10/11/08 21:45,284.91,10,27.88,1.80,167.90,44.82,202.80,0,0,99.60,,,0
10/11/08 22:15,284.93,10,27.06,0.90,115.20,47.87,118.60,0,0,99.60,,,0
10/11/08 22:45,284.95,10,26.76,0.30,109.50,50.52,39.11,0,0,99.60,,,0
10/11/08 23:15,284.97,10,22.69,0.20,85.70,67.27,2.83,0,0,99.60,,,0
10/11/08 23:45,284.99,10,20.01,0.20,168.20,78.01,0.00,0,0,99.60,,,0
10/12/08 0:15,285.01,10,18.52,0.30,261.60,82.90,0.00,0,0,99.60,,,0
10/12/08 0:45,285.03,10,16.76,0.10,90.00,87.70,0.00,0,0,99.60,,,0
10/12/08 1:15,285.05,10,16.12,0.61,109.71,92.00,0.00,0,0,99.60,,,0
10/12/08 1:45,285.07,10,15.17,0.89,115.95,90.60,0.00,0,0,99.70,,,0
10/12/08 2:15,285.09,10,15.21,0.87,118.45,90.40,0.00,0,0,99.70,,,0
10/12/08 2:45,285.11,10,14.26,1.06,115.45,91.60,0.00,0,0,99.80,,,0
10/12/08 3:15,285.14,10,14.26,0.30,84.90,88.20,0.00,0,0,99.80,,,0
10/12/08 3:45,285.16,10,13.96,0.60,138.30,82.40,0.00,0,0,99.80,,,0
10/12/08 4:15,285.18,10,15.96,0.50,130.20,68.54,0.00,0,0,99.80,,,0
10/12/08 4:45,285.20,10,16.60,0.90,120.50,64.88,0.00,0,0,99.70,0.00,591.90,0
10/12/08 5:15,285.22,10,16.46,0.70,138.90,65.28,0.00,0,0,99.70,,,0
10/12/08 5:45,285.24,10,16.12,0.80,150.50,66.36,0.00,0,0,99.70,,,0
10/12/08 6:15,285.26,10,15.95,0.80,147.00,65.79,0.00,0,0,99.70,0.00,399.72,0
10/12/08 6:45,285.28,10,15.21,0.80,150.80,67.45,0.00,0,0,99.80,,,0
10/12/08 7:15,285.30,10,14.49,0.70,148.50,69.58,0.00,0,0,99.80,,,0
10/12/08 7:45,285.32,10,14.36,0.80,152.70,69.62,0.00,0,0,99.80,0.00,349.30,0
10/12/08 8:15,285.34,10,14.74,0.90,137.40,67.08,0.00,0,0,99.80,,,0
10/12/08 8:45,285.36,10,13.65,0.70,104.30,72.44,0.00,0,0,99.80,,,0
10/12/08 9:15,285.39,10,13.08,0.60,96.80,75.53,0.00,0,0,99.80,,,0
10/12/08 9:45,285.41,10,12.77,0.50,89.20,76.72,0.00,0,0,99.80,,,0
10/12/08 10:15,285.43,10,11.72,0.50,45.70,81.50,0.00,0,0,99.80,,,0
10/12/08 10:45,285.45,10,11.21,0.70,50.20,83.80,0.00,0,0,99.80,,,0
10/12/08 11:15,285.47,10,10.67,0.60,64.10,86.60,0.00,0,0,99.90,,,0
10/12/08 11:45,285.49,10,10.44,0.60,59.60,85.30,1.70,0,0,99.90,,,0
10/12/08 12:15,285.51,10,11.05,1.00,77.50,85.10,26.08,0,0,100.00,,,0
10/12/08 12:45,285.53,10,13.35,0.50,95.10,77.23,103.40,0,0,100.00,,,0
10/12/08 13:15,285.55,10,15.95,1.30,102.40,68.16,182.90,0,0,100.00,0.00,3728.56,0
10/12/08 13:45,285.57,10,16.66,1.40,110.30,65.51,267.60,0,0,100.00,0.00,2028.90,0
10/12/08 14:15,285.59,10,18.01,1.80,122.30,60.05,352.10,0,0,100.00,0.00,2478.72,0
10/12/08 14:45,285.61,10,19.40,1.60,124.60,57.03,429.20,0,0,100.00,0.00,2018.84,0
10/12/08 15:15,285.64,10,21.71,1.50,158.00,50.45,498.80,0,0,100.00,0.00,4415.55,0
10/12/08 15:45,285.66,10,23.20,1.80,176.80,45.91,556.00,0,0,100.00,0.00,7670.01,0
10/12/08 16:15,285.68,10,24.52,1.40,145.70,43.77,600.30,0,0,100.00,0.00,4808.44,0
10/12/08 16:45,285.70,10,26.49,1.70,159.10,39.02,637.90,0,0,100.00,,,0
10/12/08 17:15,285.72,10,27.27,1.80,157.50,37.06,653.40,0,0,100.00,0.00,6900.95,0
10/12/08 17:45,285.74,10,27.77,1.90,180.70,35.19,656.80,0,0,99.90,0.00,8882.22,0
10/12/08 18:15,285.76,10,28.66,2.20,162.90,28.51,641.50,0,0,99.90,0.00,9766.20,0
10/12/08 18:45,285.78,10,29.43,2.60,172.40,24.82,608.70,0,0,99.80,0.00,11043.53,0
10/12/08 19:15,285.80,10,29.50,2.20,157.60,27.97,580.90,0,0,99.80,,,0
10/12/08 19:45,285.82,10,29.64,2.90,141.80,25.63,500.00,0,0,99.80,0.00,6966.25,0
10/12/08 20:15,285.84,10,29.84,3.30,167.80,24.68,445.10,0,0,99.70,0.00,8969.20,0
10/12/08 20:45,285.86,10,29.74,2.90,162.10,23.43,372.10,0,0,99.70,0.00,5757.54,0
10/12/08 21:15,285.89,10,29.64,2.80,168.10,25.19,273.00,0,0,99.70,0.00,9253.53,0
10/12/08 21:45,285.91,10,28.93,2.00,169.90,26.72,173.70,0,0,99.70,,,0
10/12/08 22:15,285.93,10,27.33,0.70,142.70,29.70,82.00,0,0,99.70,,,0
10/12/08 22:45,285.95,10,24.82,0.40,131.40,40.79,32.87,0,0,99.70,,,0
10/12/08 23:15,285.97,10,22.21,0.20,97.60,47.16,1.41,0,0,99.70,,,0
10/12/08 23:45,285.99,10,19.64,0.20,77.60,68.66,0.00,0,0,99.80,,,0
10/13/08 0:15,286.01,10,17.75,0.30,75.50,69.24,0.00,0,0,99.80,,,0
10/13/08 0:45,286.03,10,19.10,0.30,110.00,53.14,0.00,0,0,99.80,,,0
10/13/08 1:15,286.05,10,19.55,0.50,100.90,56.15,0.00,0,0,99.80,,,0
10/13/08 1:45,286.07,10,18.70,0.60,83.80,54.26,0.00,0,0,99.80,,,0
10/13/08 2:15,286.09,10,18.63,0.30,88.60,56.49,0.00,0,0,99.80,,,0
10/13/08 2:45,286.11,10,19.04,0.60,126.10,53.00,0.00,0,0,99.80,,,0
10/13/08 3:15,286.14,10,19.00,0.60,113.00,52.46,0.00,0,0,99.90,,,0
10/13/08 3:45,286.16,10,18.16,0.50,137.20,53.92,0.00,0,0,99.80,,,0
10/13/08 4:15,286.18,10,18.09,0.60,147.40,53.07,0.00,0,0,99.80,,,0
10/13/08 4:45,286.20,10,17.78,0.70,105.70,53.95,0.00,0,0,99.90,,,0
10/13/08 5:15,286.22,10,18.09,1.20,135.50,49.34,0.00,0,0,99.80,0.00,809.49,0
10/13/08 5:45,286.24,10,17.34,1.30,159.40,51.10,0.00,0,0,99.80,0.00,1202.31,0
10/13/08 6:15,286.26,10,17.75,1.60,169.30,48.36,0.00,0,0,99.80,0.00,1662.19,0
10/13/08 6:45,286.28,10,18.16,2.30,171.30,46.80,0.00,0,0,99.90,0.00,3411.30,0
10/13/08 7:15,286.30,10,18.53,2.50,175.90,45.85,0.00,0,0,99.80,,,0
10/13/08 7:45,286.32,10,18.26,2.30,178.80,46.56,0.00,0,0,99.80,0.00,4197.23,0
10/13/08 8:15,286.34,10,18.12,2.30,174.10,47.10,0.00,0,0,99.80,0.00,2703.29,0
10/13/08 8:45,286.36,10,17.85,2.20,176.10,48.42,0.00,0,0,99.80,0.00,3680.97,0
10/13/08 9:15,286.39,10,17.07,1.90,175.90,51.37,0.00,0,0,99.80,0.00,2211.69,0
10/13/08 9:45,286.41,10,16.56,1.30,185.80,53.37,0.00,0,0,99.80,,,0
10/13/08 10:15,286.43,10,15.88,1.00,186.20,56.02,0.00,0,0,99.90,,,0
10/13/08 10:45,286.45,10,15.21,1.00,188.30,59.14,0.00,0,0,99.90,,,0
10/13/08 11:15,286.47,10,14.53,1.00,178.80,61.65,0.00,0,0,99.90,,,0
10/13/08 11:45,286.49,10,14.12,0.80,165.40,64.16,0.91,0,0,99.90,,,0
10/13/08 12:15,286.51,10,13.92,0.80,165.00,65.15,16.05,0,0,99.90,,,0
10/13/08 12:45,286.53,10,14.60,0.80,167.00,65.01,43.44,0,0,99.90,,,0
10/13/08 13:15,286.55,10,17.51,1.70,170.60,54.49,225.10,0,0,99.90,0.00,3584.60,0
10/13/08 13:45,286.57,10,19.04,2.10,189.40,48.83,245.60,0,0,99.90,0.00,5672.40,0
10/13/08 14:15,286.59,10,19.67,1.90,192.10,47.97,267.90,0,0,99.90,,,0
10/13/08 14:45,286.61,10,21.20,2.20,189.60,45.33,300.60,0,0,99.90,0.00,6839.59,0
